Date,BTC,SPY,DJI,IXIC,NYSE,TNX,XAU/USD,VIX,IYR,VNQ,HashDiff,Hashrate,Address,Transaction,GreedIndex
2020-10-15,11495.349609375,323.9605407714844,28494.19921875,11713.8701171875,13137.25,0.7310000061988831,1903.199951171875,26.969999313354492,72.30259704589844,67.14275360107422,19298087186263.0,147254563.51556343,659495.5,293795.0,56.0
2020-10-16,11322.123046875,323.764892578125,28606.310546875,11671.5595703125,13169.3203125,0.7440000176429749,1900.800048828125,27.40999984741211,71.85383605957031,66.66434478759766,19298087186263.0,148693533.1916113,623118.25,273049.0,52.0
2020-10-17,11358.1015625,,,,,,,,,,19472899388308.75,147306776.603404,586741.0,252303.0,56.0
2020-10-18,11483.359375,,,,,,,,,,19647711590354.5,145920020.01519665,611843.75,231557.0,55.0
2020-10-19,11742.037109375,318.8424987792969,28195.419921875,11478.8798828125,13018.509765625,0.7609999775886536,1906.4000244140625,29.18000030517578,70.69233703613281,65.62504577636719,19822523792400.25,144533263.42698932,636946.5,258439.5,55.0
2020-10-20,11916.3349609375,320.11968994140625,28308.7890625,11516.490234375,13092.16015625,0.796999990940094,1910.4000244140625,29.350000381469727,71.22029113769531,66.09521484375,19997335994446.0,143146506.838782,662049.25,285322.0,56.0
2020-10-21,12823.689453125,319.5137939453125,28210.8203125,11484.6904296875,13040.1298828125,0.8159999847412109,1924.5999755859375,28.649999618530273,70.938720703125,65.89723205566406,19997335994446.0,145134652.76709843,687152.0,312204.5,61.0
2020-10-22,12965.8916015625,321.266357421875,28363.66015625,11506.009765625,13145.919921875,0.8479999899864197,1901.0999755859375,28.110000610351562,70.8507308959961,65.88898468017578,19997335994446.0,147122798.69541484,652209.0,339087.0,73.0
2020-10-23,12931.5390625,322.3571472167969,28335.5703125,11548.2802734375,13199.8603515625,0.8410000205039978,1902.0,27.549999237060547,71.28190612792969,66.28491973876953,19997335994446.0,149110944.62373126,617266.0,317438.75,74.0
2020-10-24,13108.0625,,,,,,,,,,19997335994446.0,151099090.55204767,582323.0,295790.5,73.0
2020-10-25,13031.173828125,,,,,,,,,,19997335994446.0,138176142.01799095,547380.0,274142.25,76.0
2020-10-26,13075.248046875,316.39996337890625,27685.380859375,11358.9404296875,12936.3896484375,0.8009999990463257,1902.699951171875,32.459999084472656,70.37557983398438,65.3363265991211,19997335994446.0,125253193.48393425,573729.5,252494.0,75.0
2020-10-27,13654.21875,315.30926513671875,27463.189453125,11431.349609375,12817.8701171875,0.777999997138977,1908.800048828125,33.349998474121094,69.33728790283203,64.28878021240234,19997335994446.0,112330244.94987755,600079.0,256461.5,61.0
2020-10-28,13271.28515625,304.5322265625,26519.94921875,11004.8701171875,12415.419921875,0.781000018119812,1876.199951171875,40.279998779296875,67.63904571533203,62.754573822021484,19997335994446.0,99407296.41582084,626428.5,260429.0,70.0
2020-10-29,13437.8828125,307.6274108886719,26659.109375,11185.58984375,12502.2900390625,0.8349999785423279,1865.5999755859375,37.59000015258789,68.66854095458984,63.595909118652344,19997335994446.0,105620252.44180964,652778.0,264396.5,67.0
2020-10-30,13546.5224609375,304.4204406738281,26501.599609375,10911.58984375,12429.330078125,0.8600000143051147,1877.4000244140625,38.02000045776367,68.20220184326172,63.17523956298828,19997335994446.0,111833208.46779844,625420.5,268364.0,74.0
2020-10-31,13780.9951171875,,,,,,,,,,19997335994446.0,118046164.49378726,598063.0,284191.25,73.0
2020-11-01,13737.109375,,,,,,,,,,19997335994446.0,124259120.51977606,570705.5,300018.5,72.0
2020-11-02,13550.4892578125,307.8325500488281,26925.05078125,10957.6103515625,12662.169921875,0.8489999771118164,1890.4000244140625,37.130001068115234,69.91802978515625,64.68470764160156,19194946898317.75,123863136.01013392,543348.0,315845.75,71.0
2020-11-03,13950.30078125,313.267578125,27480.029296875,11160.5703125,12877.4501953125,0.8820000290870667,1908.5,35.54999923706055,71.26428985595703,65.93022918701172,18392557802189.5,123467151.50049177,596543.25,331673.0,71.0
2020-11-04,14133.70703125,320.268798828125,27847.66015625,11590.7802734375,12978.9501953125,0.7680000066757202,1894.5999755859375,29.56999969482422,71.41387176513672,66.04571533203125,17590168706061.25,123071166.99084961,649738.5,316480.0,74.0
2020-11-05,15579.8486328125,326.5150451660156,28390.1796875,11890.9296875,13199.1201171875,0.7760000228881836,1945.300048828125,27.579999923706055,71.64263916015625,66.3591537475586,16787779609933.0,122675182.48120748,702933.75,301287.0,72.0
2020-11-06,15565.880859375,326.4403076171875,28323.400390625,11895.23046875,13218.669921875,0.8199999928474426,1950.300048828125,24.860000610351562,71.23789978027344,65.90547943115234,16787779609933.0,130603170.46468687,756129.0,286094.0,90.0
2020-11-07,14833.75390625,,,,,,,,,,16787779609933.0,138531158.44816628,738319.75,270901.0,88.0
2020-11-08,15479.5673828125,,,,,,,,,,16787779609933.0,146459146.43164566,720510.5,283745.0,82.0
2020-11-09,15332.3154296875,330.5423889160156,29157.970703125,11713.7802734375,13611.650390625,0.9580000042915344,1853.199951171875,25.75,73.2968978881836,68.23983001708984,16787779609933.0,154387134.41512507,702701.25,296589.0,90.0
2020-11-10,15290.90234375,330.0576171875,29420.919921875,11553.8603515625,13707.990234375,0.972000002861023,1875.4000244140625,24.799999237060547,74.11521911621094,69.23787689208984,16787779609933.0,144790096.32986054,684892.0,309433.0,90.0
2020-11-11,15701.33984375,332.50946044921875,29397.630859375,11786.4296875,13724.7802734375,0.9580000042915344,1860.699951171875,23.450000762939453,74.59036254882812,69.5018310546875,16787779609933.0,135193058.244596,667012.25,322277.0,86.0
2020-11-12,16276.34375,329.2837829589844,29080.169921875,11709.58984375,13551.4697265625,0.8849999904632568,1872.5999755859375,25.350000381469727,73.69285583496094,68.59451293945312,16787779609933.0,125596020.15933147,649132.5,304886.5,87.0
2020-11-13,16317.80859375,333.84259033203125,29479.810546875,11829.2900390625,13761.3203125,0.8930000066757202,1885.699951171875,23.100000381469727,75.61986541748047,70.4256591796875,16787779609933.0,115998982.07406694,631252.75,287496.0,89.0
2020-11-14,16068.138671875,,,,,,,,,,16990034972342.5,121332849.2731916,613373.0,270105.5,90.0
2020-11-15,15955.587890625,,,,,,,,,,17192290334752.0,126666716.47231627,661956.0,252715.0,86.0
2020-11-16,16716.111328125,338.00982666015625,29950.439453125,11924.1298828125,13982.1904296875,0.906000018119812,1887.300048828125,22.450000762939453,76.23580169677734,71.21752166748047,17394545697161.5,132000583.67144093,710539.0,267301.5,90.0
2020-11-17,17645.40625,336.19183349609375,29783.349609375,11899.33984375,13949.099609375,0.871999979019165,1884.5,22.709999084472656,76.29740142822266,71.28351593017578,17596801059571.0,137334450.8705656,759122.0,281888.0,86.0
2020-11-18,17804.005859375,332.1458740234375,29438.419921875,11801.599609375,13808.650390625,0.8820000290870667,1873.5,23.84000015258789,74.92472839355469,69.89775848388672,17596801059571.0,139958676.04643628,807705.0,296474.5,91.0
2020-11-19,17817.08984375,333.54425048828125,29483.23046875,11904.7099609375,13863.23046875,0.8539999723434448,1861.0999755859375,23.110000610351562,75.07431030273438,70.16995239257812,17596801059571.0,142582901.22230697,752588.0,311061.0,94.0
2020-11-20,18621.314453125,331.2601318359375,29263.48046875,11854.9697265625,13827.0,0.8289999961853027,1872.5999755859375,23.700000762939453,74.72235107421875,69.79053497314453,17596801059571.0,145207126.39817762,697471.0,307755.75,86.0
2020-11-21,18642.232421875,,,,,,,,,,17596801059571.0,147831351.5740483,642354.0,304450.5,91.0
2020-11-22,18370.001953125,,,,,,,,,,17596801059571.0,144769755.53553253,587237.0,301145.25,94.0
2020-11-23,18364.12109375,333.2459411621094,29591.26953125,11880.6298828125,13998.240234375,0.8569999933242798,1837.800048828125,22.65999984741211,74.6607666015625,69.92249298095703,17596801059571.0,141708159.49701673,624580.75,297840.0,90.0
2020-11-24,19107.46484375,338.61578369140625,30046.240234375,12036.7900390625,14249.5,0.8820000290870667,1804.800048828125,21.639999389648438,74.8719253540039,70.29369354248047,17596801059571.0,138646563.45850092,661924.5,303991.25,88.0
2020-11-25,18732.12109375,338.09368896484375,29872.470703125,12094.400390625,14191.580078125,0.878000020980835,1805.699951171875,21.25,74.93353271484375,70.3349380493164,17596801059571.0,135584967.41998515,699268.25,310142.5,94.0
2020-11-26,17150.623046875,,,,,,,,,,17737232889433.508,135538675.8824295,736612.0,316293.75,93.0
2020-11-27,17108.40234375,339.0353088378906,29910.369140625,12205.849609375,14198.5,0.8420000076293945,1781.9000244140625,20.84000015258789,74.70475006103516,70.02149200439453,17877664719296.02,135492384.34487385,708347.5,322445.0,86.0
2020-11-28,17717.4140625,,,,,,,,,,18018096549158.53,135446092.8073182,680083.0,336350.75,87.0
2020-11-29,18177.484375,,,,,,,,,,18158528379021.04,135399801.26976258,651818.5,350256.5,89.0
2020-11-30,19625.8359375,337.5343322753906,29638.640625,12198.740234375,14006.4599609375,0.843999981880188,1775.699951171875,20.56999969482422,74.0536117553711,69.28738403320312,18408184965443.28,138927913.52537024,623554.0,364162.25,88.0
2020-12-01,18802.998046875,341.2261047363281,29823.919921875,12355.1103515625,14146.6396484375,0.9340000152587891,1814.0999755859375,20.770000457763672,74.89834594726562,70.17821502685547,18657841551865.52,142456025.78097787,650161.5,378068.0,95.0
2020-12-02,19201.091796875,341.9439697265625,29883.7890625,12349.3701171875,14188.240234375,0.9480000138282776,1825.699951171875,21.170000076293945,74.22960662841797,69.62557220458984,18907498138287.758,145984138.0365855,676769.0,354200.75,92.0
2020-12-03,19445.3984375,341.8507080078125,29969.51953125,12377.1796875,14217.1796875,0.9200000166893005,1836.800048828125,21.280000686645508,74.78394317626953,70.21119689941406,19157154724710.0,149512250.29219317,703376.5,330333.5,92.0
2020-12-04,18699.765625,344.7967224121094,30218.259765625,12464.23046875,14417.330078125,0.968999981880188,1835.9000244140625,20.790000915527344,75.88382720947266,71.28351593017578,19157154724710.0,147845712.4704649,729984.0,306466.25,92.0
2020-12-05,19154.23046875,,,,,,,,,,19157154724710.0,146179174.64873663,731786.25,282599.0,93.0
2020-12-06,19345.12109375,,,,,,,,,,19157154724710.0,144512636.82700837,733588.5,292219.0,95.0
2020-12-07,19191.630859375,344.0880432128906,30069.7890625,12519.9501953125,14354.9697265625,0.9279999732971191,1861.800048828125,21.299999237060547,75.29429626464844,70.66486358642578,19157154724710.0,142846099.00528008,735390.75,301839.0,94.0
2020-12-08,18321.14453125,345.0949401855469,30173.880859375,12582.76953125,14402.169921875,0.9129999876022339,1870.800048828125,20.68000030517578,74.92472839355469,70.41741180419922,19157154724710.0,139989177.02517447,737193.0,311459.0,95.0
2020-12-09,18553.916015625,341.9998474121094,30068.810546875,12338.9501953125,14374.080078125,0.9409999847412109,1834.5999755859375,22.270000457763672,74.352783203125,69.9802474975586,19157154724710.0,137132255.0450689,716618.0,321079.0,86.0
2020-12-10,18264.9921875,341.887939453125,29999.259765625,12405.8095703125,14394.33984375,0.9079999923706055,1833.5999755859375,22.520000457763672,73.92163848876953,69.67506408691406,19157154724710.0,134275333.06496328,696043.0,309849.25,94.0
2020-12-11,18058.904296875,341.4870910644531,30046.369140625,12377.8701171875,14355.2900390625,0.8930000066757202,1839.800048828125,23.309999465942383,73.95684814453125,69.60906219482422,19157154724710.0,131418411.08485769,675468.0,298619.5,89.0
2020-12-12,18803.65625,,,,,,,,,,19035408183132.5,131047277.27104768,654893.0,287389.75,90.0
2020-12-13,19142.3828125,,,,,,,,,,18913661641555.0,130676143.45723766,678960.25,276160.0,91.0
2020-12-14,19246.64453125,339.9581604003906,29861.55078125,12440.0400390625,14214.9296875,0.8920000195503235,1828.699951171875,24.719999313354492,73.61209106445312,69.30386352539062,18791915099977.5,130305009.64342764,703027.5,284490.25,95.0
2020-12-15,19417.076171875,344.5542297363281,30199.310546875,12595.0595703125,14402.3203125,0.9229999780654907,1852.300048828125,22.889999389648438,75.03008270263672,70.72260284423828,18670168558400.0,129933875.82961763,727094.75,292820.5,91.0
2020-12-16,21310.59765625,345.0949401855469,30154.5390625,12658.1904296875,14408.9404296875,0.9200000166893005,1856.0999755859375,22.5,75.14527893066406,70.80509948730469,18670168558400.0,134110321.83842677,751162.0,301150.75,92.0
2020-12-17,22805.162109375,347.0247497558594,30303.369140625,12764.75,14516.73046875,0.9300000071525574,1887.199951171875,21.93000030517578,75.88086700439453,71.4897232055664,18670168558400.0,138286767.84723592,723075.5,309481.0,92.0
2020-12-18,23137.9609375,345.6390686035156,30179.05078125,12755.6396484375,14467.8203125,0.9480000138282776,1885.699951171875,21.56999969482422,74.51605987548828,70.05448150634766,18670168558400.0,142463213.85604504,694989.0,299569.25,95.0
2020-12-19,23869.83203125,,,,,,,,,,18670168558400.0,146639659.8648542,666902.5,289657.5,93.0
2020-12-20,23477.294921875,,,,,,,,,,18670168558400.0,145711560.7517855,638816.0,279745.75,92.0
2020-12-21,22803.08203125,344.4032897949219,30216.44921875,12742.51953125,14378.849609375,0.9409999847412109,1879.199951171875,25.15999984741211,74.0374755859375,69.65855407714844,18670168558400.0,144783461.63871682,638932.0,269834.0,92.0
2020-12-22,23783.029296875,343.8227844238281,30015.509765625,12807.919921875,14321.33984375,0.9179999828338623,1866.5999755859375,24.229999542236328,74.62239074707031,70.14522552490234,18670168558400.0,143855362.52564812,639048.0,278350.75,88.0
2020-12-23,23241.345703125,344.13177490234375,30129.830078125,12771.1103515625,14398.6201171875,0.9549999833106995,1874.699951171875,23.309999465942383,74.11724090576172,69.69153594970703,18670168558400.0,142927263.41257942,639164.0,286867.5,93.0
2020-12-24,23735.94921875,345.4706115722656,30199.869140625,12804.73046875,14382.5,0.9279999732971191,1879.9000244140625,21.530000686645508,74.70216369628906,70.30169677734375,18670168558400.0,141535114.74297637,639280.0,295384.25,86.0
2020-12-25,24664.791015625,,,,,,,,,,18670168558400.0,140142966.07337332,658728.25,303901.0,94.0
2020-12-26,26437.037109375,,,,,,,,,,18670168558400.0,138750817.4037703,678176.5,312003.5,93.0
2020-12-27,26272.294921875,,,,,,,,,,18670168558400.0,137358668.73416725,697624.75,320106.0,91.0
2020-12-28,27084.80859375,348.4384460449219,30403.970703125,12899.419921875,14405.76953125,0.9330000281333923,1877.199951171875,21.700000762939453,75.38456726074219,70.72076416015625,18652524680874.75,141389519.14606705,717073.0,328208.5,92.0
2020-12-29,27362.4375,347.77374267578125,30335.669921875,12850.2197265625,14397.919921875,0.9350000023841858,1879.699951171875,23.079999923706055,74.77307891845703,70.11730194091797,18634880803349.5,145420369.55796686,690240.0,336311.0,91.0
2020-12-30,28840.953125,348.2698974609375,30409.560546875,12870.0,14477.48046875,0.9259999990463257,1891.0,22.770000457763672,75.10984802246094,70.50286102294922,18617236925824.25,149451219.96986666,663407.0,326511.0,91.0
2020-12-31,29001.720703125,350.0393981933594,30606.48046875,12888.2802734375,14524.7998046875,0.9169999957084656,1893.0999755859375,22.75,75.90747833251953,71.18172454833984,18599593048299.0,153482070.38176647,636574.0,316711.0,95.0
2021-01-01,29374.15234375,,,,,,,,,,18599593048299.0,155100104.25627303,609741.0,306911.0,94.0
2021-01-02,32127.267578125,,,,,,,,,,18599593048299.0,156718138.13077962,668641.5,297111.0,94.0
2021-01-03,32782.0234375,,,,,,,,,,18599593048299.0,158336172.0052862,727542.0,322179.25,93.0
2021-01-04,31971.9140625,345.27398681640625,30223.890625,12698.4501953125,14376.7001953125,0.9169999957084656,1944.699951171875,26.969999313354492,73.32847595214844,68.86851501464844,18599593048299.0,159954205.87979275,786442.5,347247.5,94.0
2021-01-05,33992.4296875,347.6520080566406,30391.599609375,12818.9599609375,14536.5302734375,0.9549999833106995,1952.699951171875,25.34000015258789,73.31963348388672,68.9690933227539,18599593048299.0,154175513.4708407,845343.0,372315.75,93.0
2021-01-06,36824.36328125,349.73040771484375,30829.400390625,12740.7900390625,14788.83984375,1.0420000553131104,1906.9000244140625,25.06999969482422,73.2841567993164,69.08641815185547,18599593048299.0,148396821.06188864,824052.0,397384.0,95.0
2021-01-07,39371.04296875,354.92657470703125,31041.130859375,13067.48046875,14928.75,1.0709999799728394,1912.300048828125,22.3700008392334,73.27531433105469,68.95232391357422,18599593048299.0,142618128.6529366,802761.0,381004.25,91.0
2021-01-08,40797.609375,356.9488830566406,31097.970703125,13201.98046875,14966.830078125,1.1050000190734863,1834.0999755859375,21.559999465942383,73.98429870605469,69.6228256225586,18599593048299.0,136839436.24398455,781470.0,364624.5,93.0
2021-01-09,40254.546875,,,,,,,,,,19101549362320.75,140532389.03340736,760179.0,348244.75,93.0
2021-01-10,38356.44140625,,,,,,,,,,19603505676342.5,144225341.82283017,763283.25,331865.0,94.0
2021-01-11,35566.65625,354.5426940917969,31008.689453125,13036.4296875,14937.9599609375,1.1319999694824219,1849.5999755859375,24.079999923706055,72.93852233886719,68.7009048461914,20105461990364.25,147918294.61225298,766387.5,333601.0,90.0
2021-01-12,33922.9609375,354.61761474609375,31068.689453125,13072.4296875,15010.2900390625,1.1380000114440918,1842.9000244140625,23.329999923706055,72.91192626953125,68.86012268066406,20607418304386.0,151611247.4016758,769491.75,335337.0,84.0
2021-01-13,37316.359375,355.5726013183594,31060.470703125,13128.9501953125,14983.6103515625,1.0880000591278076,1853.5999755859375,22.209999084472656,73.80705261230469,69.6982650756836,20607418304386.0,151355147.32160538,772596.0,337073.0,78.0
2021-01-14,39187.328125,354.32733154296875,30991.51953125,13112.6396484375,15044.3798828125,1.128999948501587,1850.300048828125,23.25,74.12610626220703,70.10894775390625,20607418304386.0,151099047.24153498,740129.5,338809.0,83.0
2021-01-15,36825.3671875,351.7433166503906,30814.259765625,12998.5,14894.169921875,1.097000002861023,1829.300048828125,24.34000015258789,74.96803283691406,70.91352844238281,20607418304386.0,150842947.16146457,707663.0,332560.75,88.0
2021-01-16,36178.140625,,,,,,,,,,20607418304386.0,150586847.08139417,675196.5,326312.5,84.0
2021-01-17,35791.27734375,,,,,,,,,,20607418304386.0,149050246.60097176,642730.0,320064.25,79.0
2021-01-18,36630.07421875,,,,,,,,,,20607418304386.0,147513646.12054938,666194.5,313816.0,79.0
2021-01-19,36069.8046875,354.5052185058594,30930.51953125,13197.1796875,14987.33984375,1.0920000076293945,1839.5,23.239999771118164,74.76420593261719,70.71238708496094,20607418304386.0,145977045.640127,689659.0,317095.75,80.0
2021-01-20,35547.75,359.4111633300781,31188.380859375,13457.25,15097.2802734375,1.090000033378601,1865.9000244140625,21.579999923706055,76.27083587646484,72.06175231933594,20607418304386.0,144440445.1597046,713123.5,320375.5,78.0
2021-01-21,30825.69921875,359.7388000488281,31176.009765625,13530.91015625,15019.0498046875,1.1089999675750732,1865.300048828125,21.31999969482422,76.04041290283203,71.7181396484375,20661446515817.5,144301565.21670726,736588.0,323655.25,75.0
2021-01-22,33005.76171875,358.465576171875,30996.98046875,13543.0595703125,14951.83984375,1.090999960899353,1855.699951171875,21.90999984741211,76.19107818603516,71.88575744628906,20715474727249.0,144162685.2737099,735657.75,326935.0,40.0
2021-01-23,32067.642578125,,,,,,,,,,20769502938680.5,144023805.33071256,734727.5,329435.0,74.0
2021-01-24,32289.37890625,,,,,,,,,,20823531150112.0,143884925.38771522,733797.25,331935.0,70.0
2021-01-25,32366.392578125,359.8792724609375,30960.0,13635.990234375,14935.2900390625,1.0399999618530273,1854.9000244140625,23.190000534057617,76.75827026367188,72.43053436279297,20823531150112.0,145437640.4098848,732867.0,334435.0,74.0
2021-01-26,32569.849609375,359.3175048828125,30937.0390625,13626.0595703125,14867.3701171875,1.0399999618530273,1850.699951171875,23.020000457763672,77.31659698486328,72.94178771972656,20823531150112.0,146990355.4320544,771890.25,336935.0,71.0
2021-01-27,30432.546875,350.53564453125,30303.169921875,13270.599609375,14487.73046875,1.0140000581741333,1844.9000244140625,37.209999084472656,76.03154754638672,71.65107727050781,20823531150112.0,148543070.454224,810913.5,330779.5,78.0
2021-01-28,33466.09765625,353.5503234863281,30603.359375,13337.16015625,14669.51953125,1.0570000410079956,1837.9000244140625,30.209999084472656,76.35945129394531,72.03660583496094,20823531150112.0,150095785.47639358,849936.75,324624.0,55.0
2021-01-29,34316.38671875,346.47235107421875,29982.619140625,13070.6904296875,14397.2001953125,1.093000054359436,1847.300048828125,33.09000015258789,75.57955169677734,71.20686340332031,20823531150112.0,143626139.55068696,888960.0,318468.5,77.0
2021-01-30,34269.5234375,,,,,,,,,,20823531150112.0,137156493.62498033,883098.75,312313.0,76.0
2021-01-31,33114.359375,,,,,,,,,,20823531150112.0,130686847.69927372,877237.5,320341.0,78.0
2021-02-01,33537.17578125,352.23956298828125,30211.91015625,13403.3896484375,14596.1796875,1.0770000219345093,1860.800048828125,30.239999771118164,77.40523529052734,72.83283233642578,20823531150112.0,124217201.7735671,871376.25,328369.0,77.0
2021-02-02,35510.2890625,357.2203063964844,30687.48046875,13612.7802734375,14768.580078125,1.1050000190734863,1830.5,25.559999465942383,77.82176971435547,73.26866149902344,20823531150112.0,136897707.78795207,865515.0,336397.0,76.0
2021-02-03,37472.08984375,357.5012512207031,30723.599609375,13610.5400390625,14839.0595703125,1.13100004196167,1832.199951171875,22.90999984741211,77.60905456542969,73.08425903320312,20823531150112.0,149578213.80233702,847906.0,344425.0,78.0
2021-02-04,36926.06640625,361.5644836425781,31055.859375,13777.740234375,14975.4296875,1.1390000581741333,1788.9000244140625,21.770000457763672,78.05220031738281,73.58714294433594,20823531150112.0,162258719.81672198,830297.0,329909.75,80.0
2021-02-05,38144.30859375,362.987548828125,31148.240234375,13856.2998046875,15069.599609375,1.1699999570846558,1810.9000244140625,20.8700008392334,78.20285034179688,73.84696960449219,20823531150112.0,174939225.83110696,812688.0,315394.5,81.0
2021-02-06,39266.01171875,,,,,,,,,,20976247352921.25,169296387.66581202,795079.0,300879.25,84.0
2021-02-07,38903.44140625,,,,,,,,,,21128963555730.5,163653549.50051707,811665.75,286364.0,86.0
2021-02-08,46196.46484375,365.6090393066406,31385.759765625,13987.6396484375,15226.6103515625,1.159999966621399,1831.9000244140625,21.239999771118164,78.41556549072266,74.24925231933594,21281679758539.75,158010711.33522213,828252.5,290957.75,83.0
2021-02-09,46481.10546875,365.3655090332031,31375.830078125,14007.7001953125,15244.400390625,1.156999945640564,1835.300048828125,21.6299991607666,78.76119995117188,74.50907135009766,21434395961349.0,152367873.16992718,844839.25,295551.5,95.0
2021-02-10,44918.18359375,365.2063903808594,31437.80078125,13972.5302734375,15273.900390625,1.1330000162124634,1840.5999755859375,21.989999771118164,79.2663803100586,74.91136932373047,21434395961349.0,156097156.77898133,861426.0,300145.25,92.0
2021-02-11,47909.33203125,365.7962341308594,31430.69921875,14025.76953125,15297.08984375,1.1579999923706055,1824.9000244140625,21.25,79.24864196777344,75.07062530517578,21434395961349.0,159826440.38803548,820774.0,304739.0,93.0
2021-02-12,47504.8515625,367.6031799316406,31458.400390625,14095.4697265625,15369.599609375,1.2000000476837158,1821.5999755859375,19.969999313354492,79.35498809814453,75.08738708496094,21434395961349.0,163555723.99708965,780122.0,305678.25,92.0
2021-02-13,47105.515625,,,,,,,,,,21434395961349.0,167285007.6061438,739470.0,306617.5,92.0
2021-02-14,48717.2890625,,,,,,,,,,21434395961349.0,162223836.993856,698818.0,307556.75,95.0
2021-02-15,47945.05859375,,,,,,,,,,21434395961349.0,157162666.38156822,729164.25,308496.0,93.0
2021-02-16,49199.87109375,367.28485107421875,31522.75,14047.5,15423.01953125,1.2990000247955322,1797.199951171875,21.459999084472656,78.57508087158203,74.50907135009766,21434395961349.0,152101495.76928043,759510.5,316768.5,95.0
2021-02-17,52149.0078125,367.3691101074219,31613.01953125,13965.490234375,15402.58984375,1.3009999990463257,1771.0999755859375,21.5,78.46874237060547,74.41687774658203,21434395961349.0,147040325.15699264,789856.75,325041.0,95.0
2021-02-18,51679.796875,365.8056335449219,31493.33984375,13865.3603515625,15290.6396484375,1.2869999408721924,1773.4000244140625,22.489999771118164,78.25603485107422,74.09840393066406,21506830696023.5,148347163.13589483,820203.0,333313.5,91.0
2021-02-19,55888.1328125,365.15960693359375,31494.3203125,13874.4599609375,15362.6904296875,1.3450000286102295,1775.800048828125,22.049999237060547,78.61940002441406,74.52584075927734,21579265430698.0,149654001.11479706,805637.5,341586.0,93.0
2021-02-20,56099.51953125,,,,,,,,,,21651700165372.5,150960839.09369925,791072.0,328160.5,91.0
2021-02-21,57539.9453125,,,,,,,,,,21724134900047.0,152267677.07260144,776506.5,314735.0,91.0
2021-02-22,54207.3203125,362.3509216308594,31521.689453125,13533.0498046875,15340.4697265625,1.3700000047683716,1806.699951171875,23.450000762939453,79.08910369873047,75.14604187011719,21724134900047.0,156317349.33517063,761941.0,301309.5,94.0
2021-02-23,48824.42578125,362.791015625,31537.349609375,13465.2001953125,15359.1298828125,1.3619999885559082,1804.4000244140625,23.110000610351562,79.53221893310547,75.61540222167969,21724134900047.0,160367021.59773985,775725.0,287884.0,94.0
2021-02-24,49705.33203125,366.7886657714844,31961.859375,13597.9697265625,15539.419921875,1.3890000581741333,1796.4000244140625,21.34000015258789,79.9576416015625,76.1937026977539,21724134900047.0,164416693.86030906,789509.0,296109.0,76.0
2021-02-25,47093.8515625,357.9505920410156,31402.009765625,13119.4296875,15206.669921875,1.5180000066757202,1774.4000244140625,28.889999389648438,78.61054229736328,74.73536682128906,21724134900047.0,168466366.12287825,803293.0,304334.0,79.0
2021-02-26,46339.76171875,356.106201171875,30932.369140625,13192.349609375,15010.4697265625,1.4600000381469727,1728.0999755859375,27.950000762939453,77.41410064697266,73.64581298828125,21724134900047.0,161446934.20109165,817077.0,312559.0,55.0
2021-02-27,46188.453125,,,,,,,,,,21724134900047.0,154427502.27930504,815316.5,320784.0,56.0
2021-02-28,45137.76953125,,,,,,,,,,21724134900047.0,147408070.35751846,813556.0,323938.5,55.0
2021-03-01,49631.2421875,364.73822021484375,31535.509765625,13588.830078125,15327.76953125,1.4459999799728394,1722.5,23.350000381469727,77.60905456542969,73.97268676757812,21724134900047.0,140388638.43573186,811795.5,327093.0,38.0
2021-03-02,48378.98828125,361.89215087890625,31391.51953125,13358.7900390625,15277.01953125,1.4149999618530273,1733.0999755859375,24.100000381469727,76.97982025146484,73.26026916503906,21724134900047.0,145518223.30165282,810035.0,330247.5,78.0
2021-03-03,50538.2421875,357.0986633300781,31270.08984375,12997.75,15199.1904296875,1.4700000286102295,1715.300048828125,26.670000076293945,76.3062744140625,72.84120178222656,21724134900047.0,150647808.1675738,776856.75,333402.0,78.0
2021-03-04,48561.16796875,352.6795959472656,30924.140625,12723.4697265625,14959.41015625,1.5499999523162842,1700.199951171875,28.56999969482422,75.55296325683594,72.011474609375,21724134900047.0,155777393.03349477,743678.5,315236.25,84.0
2021-03-05,48927.3046875,359.1676940917969,31496.30078125,12920.150390625,15251.830078125,1.5540000200271606,1698.0,24.65999984741211,76.51011657714844,72.79930877685547,21724134900047.0,160906977.89941573,710500.25,297070.5,77.0
2021-03-06,48912.3828125,,,,,,,,,,21655170615300.25,157997221.89533365,677322.0,278904.75,77.0
2021-03-07,51206.69140625,,,,,,,,,,21586206330553.5,155087465.89125156,716288.0,260739.0,76.0
2021-03-08,52246.5234375,357.3795471191406,31802.439453125,12609.16015625,15288.3798828125,1.5959999561309814,1677.699951171875,25.469999313354492,77.1393814086914,73.42789459228516,21517242045806.75,152177709.88716945,755254.0,268365.5,81.0
2021-03-09,54824.1171875,362.4819641113281,31832.740234375,13073.8203125,15375.6298828125,1.5460000038146973,1716.5999755859375,24.030000686645508,77.62680053710938,73.91400909423828,21448277761060.0,149267953.88308737,794220.0,275992.0,81.0
2021-03-10,56008.55078125,364.73822021484375,32297.01953125,13068.830078125,15521.83984375,1.5199999809265137,1721.5,22.559999465942383,78.37125396728516,74.65154266357422,21448277761060.0,150067603.6360325,833186.0,283618.5,68.0
